,JD,Body,RA,Dec,Az,Alt,Dist,Dist_Sun,Const
53,2271773.751551663,Pluto,16.776444444444444,-12.339777777777778,56.78402777777777,-52.63955555555555,30.893,30.819,Oph
54,2271813.756297921,Pluto,16.920472222222223,-13.71711111111111,114.30691666666667,7.148027777777778,31.804,30.836,Ser
55,2271853.7610441786,Pluto,16.920472222222223,-13.71711111111111,114.30691666666667,7.148027777777778,31.804,30.853,Ser
56,2271893.7657904364,Pluto,17.019005555555555,-13.541250000000002,146.5171388888889,30.818194444444444,31.662,30.869,Ser
57,2271933.770536694,Pluto,17.08816111111111,-13.520527777777778,193.05430555555557,36.588861111111115,31.147,30.886,Ser
58,2271973.775282952,Pluto,17.103275,-13.618833333333333,233.37555555555556,18.7245,30.498,30.904,Ser
59,2272013.78002921,Pluto,17.063602777777778,-13.749416666666667,260.71475,-10.614611111111111,30.018,30.921,Ser
60,2272053.7847754676,Pluto,16.9947,-13.813527777777777,288.98347222222225,-43.816,29.933,30.938,Ser
61,2272093.7895217254,Pluto,16.93648888888889,-13.742611111111112,354.30725,-65.81919444444443,30.284,30.955,Ser
62,2272133.794267983,Pluto,16.92263888888889,-13.529277777777777,66.38369444444444,-47.662277777777774,30.919,30.973,Ser
63,2272173.799014241,Pluto,16.965319444444443,-13.232222222222221,95.54052777777778,-16.778111111111112,31.564,30.99,Ser
64,2272213.8037604988,Pluto,17.051991666666666,-14.948388888888887,120.48425,12.362694444444443,31.939,31.008,Ser
65,2272253.8085067566,Pluto,17.152083333333334,-14.766527777777778,155.52780555555557,33.258805555555554,31.882,31.025,Ser
66,2272293.8132530143,Pluto,17.228891666666666,-14.725527777777778,202.1508611111111,33.87594444444444,31.422,31.043,Ser
67,2272333.817999272,Pluto,17.254680555555556,-14.798861111111112,238.70902777777778,12.923277777777777,30.774,31.061,Ser
68,2272373.82274553,Pluto,17.223799999999997,-14.911555555555555,264.643,-17.98525,30.242,31.079,Ser
69,2272413.8274917877,Pluto,17.157433333333334,-14.974722222222221,295.38466666666665,-49.56308333333334,30.074,31.097,Ser
70,2272453.8322380455,Pluto,17.09422777777778,-14.92238888888889,13.508694444444444,-65.41986111111112,30.35,31.115,Ser
71,2272493.8369843033,Pluto,17.070519444444443,-14.739611111111111,74.37427777777778,-41.12094444444445,30.953,31.133,Ser
72,2272533.841730561,Pluto,17.10308888888889,-14.471749999999998,100.98252777777778,-10.7125,31.62,31.151,Ser
73,2272573.846476819,Pluto,17.283988888888892,-14.021611111111111,165.01447222222222,34.74425,32.093,31.17,Sgr
74,2272613.8512230767,Pluto,17.283988888888892,-14.021611111111111,165.01447222222222,34.74425,32.093,31.188,Sgr
75,2272653.8559693345,Pluto,17.36746666666667,-15.96525,210.48177777777778,30.311055555555555,31.696,31.207,Sgr
76,2272693.8607155923,Pluto,17.40367222222222,-14.0165,243.60630555555554,6.896972222222222,31.062,31.225,Sgr
77,2272733.86546185,Pluto,17.382297222222224,-14.110555555555557,268.6495277777778,-23.327638888888888,30.486,31.244,Sgr
78,2272773.870208108,Pluto,17.319847222222222,-14.168444444444445,303.30519444444445,-55.62441666666667,30.238,31.263,Sgr
79,2272813.8749543657,Pluto,17.252955555555555,-14.12886111111111,31.721638888888886,-63.063500000000005,30.435,31.281,Sgr
80,2272853.8797006235,Pluto,17.219980555555555,-15.97247222222222,81.23186111111112,-36.82983333333333,30.995,31.3,Oph
81,2272893.8844468812,Pluto,17.31553611111111,-15.484722222222222,134.12683333333334,21.597749999999998,32.182,31.319,Sgr
82,2272933.889193139,Pluto,17.31553611111111,-15.484722222222222,134.12683333333334,21.597749999999998,32.182,31.338,Sgr
83,2272973.893939397,Pluto,17.414880555555555,-15.305833333333332,174.74513888888887,35.18358333333333,32.295,31.357,Sgr
84,2273013.8986856546,Pluto,17.503933333333332,-15.239083333333333,218.0170277777778,26.02975,31.969,31.376,Sgr
85,2273053.9034319124,Pluto,17.55011388888889,-15.271805555555556,248.17355555555554,0.8969166666666666,31.358,31.396,Sgr
86,2273093.90817817,Pluto,17.538758333333334,-15.347666666666667,272.8528611111111,-30.66316666666667,30.748,31.415,Sgr
87,2273133.912924428,Pluto,17.48149722222222,-15.396944444444445,313.5747222222222,-60.193583333333336,30.424,31.434,Sgr
88,2273173.917670686,Pluto,17.412308333333332,-15.364555555555556,46.991416666666666,-60.35358333333333,30.54,31.454,Sgr
89,2273213.9224169436,Pluto,17.37080277777778,-15.229777777777777,87.31666666666666,-30.665166666666668,31.048,31.473,Sgr
90,2273253.9271632014,Pluto,17.382355555555556,-15.017194444444444,111.86327777777777,0.5905,31.731,31.493,Sgr
91,2273293.931909459,Pluto,17.44776388888889,-16.789555555555555,141.7397222222222,25.37886111111111,32.292,31.513,Sgr
92,2273333.936655717,Pluto,17.544841666666667,-16.618444444444442,184.42438888888887,34.54255555555555,32.488,31.533,Sgr
93,2273373.9414019748,Pluto,17.63832777777778,-16.546055555555558,224.80269444444446,21.16147222222222,32.237,31.552,Sgr
94,2273413.9461482326,Pluto,17.692891666666668,-16.62325,277.4078055555555,-36.01775,31.026,31.572,Sgr
95,2273453.9508944904,Pluto,17.692891666666668,-16.62325,277.4078055555555,-36.01775,31.026,31.592,Sgr
96,2273493.955640748,Pluto,17.571925,-16.63158333333333,59.096000000000004,-56.7585,30.665,31.613,Sgr
